data_name,num_classes,data_type,size,rho,distribution,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,augmentation_rho,augmentation_percentage,augmentation_top_k,wce_alpha,fl_gamma,val_f1_macro,test_f1_macro,test_f1_macro_std,train_f1_macro,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,train_accuracy,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_auprc,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,val_accuracy,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_auprc,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,1.0,0.1,5,-,-,78.69,75.28,0.78,99.59,99.59,99.59,0.0,0.0,0.0,99.59,99.59,99.59,99.59,99.59,99.98,94.99,62.39,0.0,0.0,0.0,91.16,77.78,91.65,80.02,91.16,81.08,94.35,56.21,0.0,0.0,0.0,90.0,75.0,90.28,75.9,90.0,78.77
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,1.0,0.3,3,-,-,78.89,75.92,0.79,99.63,99.63,99.63,0.0,0.0,0.0,99.63,99.63,99.63,99.63,99.63,99.99,95.06,62.73,0.0,0.0,0.0,91.28,77.92,91.68,80.09,91.28,80.17,94.4,57.44,0.0,0.0,0.0,90.1,75.08,90.47,76.87,90.1,77.68
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,1.0,0.3,5,-,-,77.68,75.11,0.19,99.54,99.54,99.54,0.0,0.0,0.0,99.54,99.54,99.54,99.54,99.54,99.98,95.0,60.37,0.0,0.0,0.0,91.13,77.89,91.24,77.87,91.13,80.46,94.55,55.67,0.0,0.0,0.0,90.3,75.9,90.22,74.72,90.3,79.18
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,2.0,0.1,3,-,-,78.42,74.6,0.67,99.42,99.61,99.22,0.0,0.0,0.0,99.48,99.42,99.48,99.41,99.48,99.96,95.14,61.7,0.0,0.0,0.0,91.37,78.35,91.47,78.62,91.37,81.37,94.36,54.84,0.0,0.0,0.0,89.97,74.79,89.94,74.48,89.97,78.02
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,2.0,0.1,5,-,-,78.03,74.58,1.88,99.47,99.64,99.29,0.0,0.0,0.0,99.52,99.45,99.52,99.48,99.52,99.98,95.03,61.03,0.0,0.0,0.0,91.19,77.99,91.42,78.64,91.19,81.0,94.17,54.99,0.0,0.0,0.0,89.69,74.44,90.07,75.36,89.69,78.7
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,2.0,0.3,3,-,-,78.83,74.57,1.02,99.47,99.65,99.29,0.0,0.0,0.0,99.53,99.48,99.53,99.46,99.53,99.98,95.32,62.34,0.0,0.0,0.0,91.67,79.11,91.62,78.61,91.67,81.17,94.45,54.69,0.0,0.0,0.0,90.11,75.11,89.92,74.07,90.11,79.18
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,2.0,0.3,5,-,-,78.66,74.54,0.95,99.63,99.75,99.5,0.0,0.0,0.0,99.67,99.63,99.67,99.63,99.67,99.98,95.01,62.31,0.0,0.0,0.0,91.19,77.83,91.64,79.92,91.19,80.18,94.04,55.04,0.0,0.0,0.0,89.48,73.72,89.97,75.66,89.48,78.54
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,3.0,0.1,3,-,-,79.19,74.75,0.36,99.49,99.74,99.23,0.0,0.0,0.0,99.61,99.49,99.61,99.49,99.61,99.97,95.52,62.87,0.0,0.0,0.0,92.01,80.8,91.89,78.19,92.01,81.13,94.57,54.93,0.0,0.0,0.0,90.32,75.99,90.1,74.0,90.32,78.5
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,3.0,0.1,5,-,-,78.7,75.47,0.56,99.55,99.77,99.33,0.0,0.0,0.0,99.66,99.52,99.66,99.58,99.66,99.98,95.2,62.2,0.0,0.0,0.0,91.48,78.55,91.57,78.93,91.48,81.03,94.48,56.46,0.0,0.0,0.0,90.21,75.42,90.3,75.65,90.21,78.04
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,3.0,0.3,3,-,-,78.83,75.14,0.28,99.54,99.77,99.31,0.0,0.0,0.0,99.65,99.52,99.65,99.55,99.65,99.97,95.26,62.41,0.0,0.0,0.0,91.58,78.78,91.61,78.92,91.58,80.86,94.41,55.86,0.0,0.0,0.0,90.08,75.18,90.18,75.27,90.08,77.42
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,3.0,0.3,5,-,-,78.64,75.56,0.36,99.46,99.73,99.19,0.0,0.0,0.0,99.6,99.43,99.6,99.49,99.6,99.96,95.36,61.91,0.0,0.0,0.0,91.73,79.47,91.55,77.91,91.73,81.29,94.68,56.44,0.0,0.0,0.0,90.52,76.3,90.36,75.03,90.52,79.52
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,5.0,0.1,3,-,-,79.83,77.25,0.22,99.28,99.76,98.8,0.0,0.0,0.0,99.6,99.35,99.6,99.21,99.6,99.86,95.53,64.13,0.0,0.0,0.0,92.06,80.49,92.11,79.62,92.06,82.75,94.87,59.62,0.0,0.0,0.0,90.91,77.53,91.11,77.51,90.91,80.36
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,5.0,0.1,5,-,-,78.76,76.1,0.56,98.2,99.4,97.0,0.0,0.0,0.0,99.0,98.25,99.0,98.15,99.0,99.68,95.39,62.13,0.0,0.0,0.0,91.78,79.67,91.64,78.12,91.78,81.99,94.73,57.47,0.0,0.0,0.0,90.63,76.49,90.55,75.82,90.63,79.85
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,5.0,0.3,3,-,-,79.4,75.77,0.92,98.75,99.59,97.92,0.0,0.0,0.0,99.31,98.8,99.31,98.71,99.31,99.83,95.33,63.47,0.0,0.0,0.0,91.72,79.13,91.86,79.79,91.72,82.14,94.38,57.16,0.0,0.0,0.0,90.07,75.06,90.42,76.61,90.07,79.37
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_abusive_lexicon,-,-,5.0,0.3,5,-,-,78.93,76.57,0.52,99.12,99.71,98.53,0.0,0.0,0.0,99.51,99.21,99.51,99.03,99.51,99.91,95.06,62.81,0.0,0.0,0.0,91.28,78.26,91.78,80.15,91.28,81.8,94.44,58.69,0.0,0.0,0.0,90.21,75.64,90.85,78.09,90.21,79.58
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,2.0,0.1,3,-,-,77.58,75.19,1.08,99.5,99.67,99.34,0.0,0.0,0.0,99.56,99.49,99.56,99.51,99.56,99.96,94.52,60.64,0.0,0.0,0.0,90.39,76.2,91.33,79.84,90.39,80.68,93.85,56.53,0.0,0.0,0.0,89.24,73.77,90.39,77.54,89.24,79.01
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,2.0,0.1,5,-,-,77.95,75.81,1.59,99.43,99.62,99.25,0.0,0.0,0.0,99.5,99.43,99.5,99.44,99.5,99.95,94.91,60.99,0.0,0.0,0.0,91.0,77.64,91.37,78.72,91.0,80.31,94.38,57.23,0.0,0.0,0.0,90.08,75.23,90.53,76.92,90.08,78.23
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,2.0,0.3,3,-,-,76.57,73.88,0.74,99.46,99.64,99.28,0.0,0.0,0.0,99.52,99.47,99.52,99.46,99.52,99.95,94.76,58.37,0.0,0.0,0.0,90.71,77.01,90.82,76.6,90.71,79.19,94.09,53.67,0.0,0.0,0.0,89.52,74.01,89.74,74.16,89.52,76.7
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,2.0,0.3,5,-,-,76.13,73.81,1.09,99.41,99.61,99.22,0.0,0.0,0.0,99.48,99.41,99.48,99.41,99.48,99.96,94.39,57.86,0.0,0.0,0.0,90.1,75.12,90.58,77.35,90.1,76.74,94.02,53.61,0.0,0.0,0.0,89.41,73.48,89.65,74.29,89.41,76.27
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,3.0,0.1,3,-,-,78.4,75.96,1.24,99.23,99.62,98.85,0.0,0.0,0.0,99.43,99.23,99.43,99.24,99.43,99.93,95.44,61.37,0.0,0.0,0.0,91.84,79.97,91.49,77.06,91.84,80.97,94.67,57.25,0.0,0.0,0.0,90.52,76.11,90.47,75.82,90.52,78.98
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,3.0,0.1,5,-,-,78.75,75.74,1.04,99.25,99.62,98.87,0.0,0.0,0.0,99.43,99.25,99.43,99.24,99.43,99.96,95.39,62.11,0.0,0.0,0.0,91.78,79.52,91.59,78.06,91.78,80.2,94.66,56.81,0.0,0.0,0.0,90.5,76.1,90.39,75.45,90.5,78.91
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,3.0,0.3,3,-,-,77.7,74.6,0.6,99.31,99.66,98.97,0.0,0.0,0.0,99.48,99.3,99.48,99.32,99.48,99.97,95.13,60.27,0.0,0.0,0.0,91.33,78.44,91.21,77.19,91.33,80.06,94.49,54.71,0.0,0.0,0.0,90.18,75.38,89.98,74.05,90.18,77.48
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",augmentation_bert,-,-,3.0,0.3,5,-,-,76.58,74.33,0.62,99.13,99.56,98.69,0.0,0.0,0.0,99.35,99.13,99.35,99.13,99.35,99.91,94.78,58.38,0.0,0.0,0.0,90.72,76.78,90.75,76.55,90.72,78.24,94.25,54.41,0.0,0.0,0.0,89.79,74.36,89.84,74.37,89.79,77.54
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",baseline,-,-,-,-,-,-,-,79.02,76.89,0.7,98.48,99.66,97.3,0.0,0.0,0.0,99.4,98.64,99.4,98.32,99.4,99.67,95.16,62.87,0.0,0.0,0.0,91.45,78.55,91.81,80.01,91.45,82.31,94.62,59.17,0.0,0.0,0.0,90.5,76.41,90.99,78.01,90.5,79.19
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,0.1,79.31,76.65,0.88,98.76,99.72,97.8,0.0,0.0,0.0,99.51,98.71,99.51,98.81,99.51,99.75,95.6,63.02,0.0,0.0,0.0,92.14,80.89,91.88,78.08,92.14,82.21,94.94,58.36,0.0,0.0,0.0,90.97,77.37,90.76,76.02,90.97,79.52
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,0.2,79.7,77.45,0.34,99.22,99.82,98.61,0.0,0.0,0.0,99.69,99.26,99.69,99.18,99.69,99.81,95.39,64.02,0.0,0.0,0.0,91.83,79.45,92.03,80.28,91.83,81.46,94.91,59.99,0.0,0.0,0.0,90.97,77.58,91.17,77.78,90.97,80.08
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,0.5,79.53,77.24,0.55,98.92,99.76,98.07,0.0,0.0,0.0,99.57,98.93,99.57,98.91,99.57,99.77,95.55,63.51,0.0,0.0,0.0,92.08,80.39,91.92,78.83,92.08,82.86,94.99,59.49,0.0,0.0,0.0,91.08,77.71,91.01,76.93,91.08,80.88
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,1.0,78.71,76.37,0.39,98.51,99.67,97.35,0.0,0.0,0.0,99.41,98.59,99.41,98.43,99.41,99.67,95.47,61.96,0.0,0.0,0.0,91.9,80.11,91.6,77.52,91.9,82.13,95.01,57.72,0.0,0.0,0.0,91.08,77.88,90.68,75.1,91.08,79.95
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,2.0,79.29,77.02,0.52,98.56,99.68,97.45,0.0,0.0,0.0,99.43,98.56,99.43,98.56,99.43,99.76,95.18,63.4,0.0,0.0,0.0,91.48,78.5,91.89,80.51,91.48,82.56,94.58,59.47,0.0,0.0,0.0,90.44,76.1,90.98,78.34,90.44,79.11
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",fl,-,-,-,-,-,-,5.0,79.32,76.55,0.93,98.11,99.58,96.64,0.0,0.0,0.0,99.25,98.1,99.25,98.12,99.25,99.67,95.01,63.62,0.0,0.0,0.0,91.23,77.75,91.93,81.41,91.23,82.66,94.33,58.77,0.0,0.0,0.0,90.04,75.1,90.82,78.48,90.04,79.49
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_oversampling,1.0,-,-,-,-,-,-,79.59,77.47,0.64,99.63,99.63,99.63,0.0,0.0,0.0,99.63,99.63,99.63,99.63,99.63,99.98,95.19,63.98,0.0,0.0,0.0,91.51,78.57,91.98,80.9,91.51,81.6,94.49,60.45,0.0,0.0,0.0,90.33,75.74,91.2,79.74,90.33,80.08
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_oversampling,2.0,-,-,-,-,-,-,79.84,76.64,0.32,99.87,99.91,99.82,0.0,0.0,0.0,99.88,99.87,99.88,99.87,99.88,99.99,95.73,63.95,0.0,0.0,0.0,92.37,81.38,92.05,78.51,92.37,82.07,95.05,58.23,0.0,0.0,0.0,91.16,78.02,90.78,75.45,91.16,79.71
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_oversampling,3,-,-,-,-,-,-,80.14,77.25,0.82,99.36,99.68,99.04,0.0,0.0,0.0,99.52,99.36,99.52,99.35,99.52,99.94,95.5,64.78,0.0,0.0,0.0,92.03,79.94,92.15,80.45,92.03,82.39,94.78,59.72,0.0,0.0,0.0,90.77,76.75,91.02,77.91,90.77,80.21
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_oversampling,5,-,-,-,-,-,-,78.74,75.84,1.13,99.34,99.78,98.9,0.0,0.0,0.0,99.63,99.43,99.63,99.26,99.63,99.91,95.58,61.89,0.0,0.0,0.0,92.09,80.93,91.75,77.32,92.09,82.24,94.71,56.98,0.0,0.0,0.0,90.58,76.6,90.53,75.55,90.58,79.41
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_undersampling,1.0,-,-,-,-,-,-,78.44,75.55,0.81,97.07,97.04,97.11,0.0,0.0,0.0,97.08,97.11,97.11,97.08,97.08,99.33,94.21,62.67,0.0,0.0,0.0,89.97,75.23,91.95,83.63,89.97,82.49,93.33,57.77,0.0,0.0,0.0,88.48,72.5,90.82,80.65,88.48,79.5
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_undersampling,2.0,-,-,-,-,-,-,79.76,77.47,0.86,98.23,98.81,97.65,0.0,0.0,0.0,98.42,98.08,98.43,98.39,98.42,99.62,95.19,64.32,0.0,0.0,0.0,91.53,78.5,92.06,81.39,91.53,83.39,94.54,60.39,0.0,0.0,0.0,90.41,75.87,91.2,79.6,90.41,80.88
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_undersampling,3,-,-,-,-,-,-,79.66,76.73,0.52,98.55,99.27,97.83,0.0,0.0,0.0,98.91,98.39,98.92,98.72,98.91,99.63,95.03,64.29,0.0,0.0,0.0,91.28,77.76,92.07,82.11,91.28,80.95,94.05,59.41,0.0,0.0,0.0,89.63,74.36,91.03,80.14,89.63,79.36
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_modifiedRS_undersampling,5,-,-,-,-,-,-,80.11,75.72,0.62,98.71,99.57,97.85,0.0,0.0,0.0,99.28,98.58,99.28,98.84,99.28,99.75,95.83,64.39,0.0,0.0,0.0,92.54,82.22,92.24,78.55,92.54,82.6,94.85,56.58,0.0,0.0,0.0,90.8,77.15,90.45,74.64,90.8,79.58
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_weightedRS_combi,-,0.0,-,-,-,-,-,79.49,76.91,0.57,99.36,99.35,99.36,0.0,0.0,0.0,99.36,99.36,99.36,99.36,99.36,99.86,95.17,63.81,0.0,0.0,0.0,91.48,78.39,91.94,80.88,91.48,82.25,94.48,59.34,0.0,0.0,0.0,90.28,75.62,90.93,78.56,90.28,79.69
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_weightedRS_combi,-,0.25,-,-,-,-,-,80.01,76.71,0.48,99.68,99.68,99.67,0.0,0.0,0.0,99.68,99.67,99.68,99.68,99.68,99.95,95.32,64.71,0.0,0.0,0.0,91.73,79.0,92.14,81.32,91.73,81.22,94.37,59.06,0.0,0.0,0.0,90.1,75.15,90.87,78.7,90.1,79.16
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_weightedRS_combi,-,0.5,-,-,-,-,-,79.32,77.23,1.0,99.72,99.72,99.72,0.0,0.0,0.0,99.72,99.72,99.72,99.72,99.72,99.96,95.45,63.2,0.0,0.0,0.0,91.9,80.22,91.93,78.98,91.9,82.3,94.83,59.63,0.0,0.0,0.0,90.85,77.21,91.1,77.78,90.85,79.65
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_weightedRS_oversampling,-,1.0,-,-,-,-,-,79.33,76.26,0.33,99.72,99.72,99.72,0.0,0.0,0.0,99.72,99.72,99.72,99.72,99.72,99.98,95.32,63.33,0.0,0.0,0.0,91.7,79.09,91.85,79.78,91.7,81.44,94.46,58.06,0.0,0.0,0.0,90.22,75.58,90.69,77.36,90.22,79.43
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",sampling_weightedRS_oversampling,-,2.0,-,-,-,-,-,79.38,76.44,1.5,99.78,99.78,99.78,0.0,0.0,0.0,99.78,99.78,99.78,99.78,99.78,99.99,95.57,63.18,0.0,0.0,0.0,92.09,80.48,91.88,78.54,92.09,81.91,94.81,58.06,0.0,0.0,0.0,90.77,76.86,90.71,76.27,90.77,79.32
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",th,-,-,-,-,-,-,-,79.93,77.11,0.97,98.44,99.65,97.23,0.0,0.0,0.0,99.38,98.49,99.38,98.39,99.38,99.78,95.26,64.6,0.0,0.0,0.0,91.65,79.47,92.25,81.22,91.65,82.75,94.47,59.76,0.0,0.0,0.0,90.28,76.02,91.12,78.98,90.28,80.63
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.1,-,77.69,73.52,0.3,99.08,99.8,98.37,0.0,0.0,0.0,99.64,99.74,99.64,98.46,99.64,99.74,95.4,59.97,0.0,0.0,0.0,91.75,79.97,91.26,75.84,91.75,80.33,94.68,52.36,0.0,0.0,0.0,90.43,76.22,89.66,71.5,90.43,78.38
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.25,-,78.43,75.41,0.96,98.87,99.75,97.99,0.0,0.0,0.0,99.56,99.43,99.56,98.33,99.56,99.81,95.27,61.6,0.0,0.0,0.0,91.58,78.89,91.45,78.0,91.58,80.9,94.66,56.16,0.0,0.0,0.0,90.47,76.04,90.26,74.82,90.47,79.27
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.75,-,78.98,76.44,0.78,98.3,99.61,96.99,0.0,0.0,0.0,99.31,97.59,99.33,99.05,99.31,99.65,94.88,63.09,0.0,0.0,0.0,91.0,77.12,91.79,81.34,91.0,82.14,94.18,58.7,0.0,0.0,0.0,89.8,74.62,90.81,78.9,89.8,80.24
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.888,-,79.72,75.62,1.03,99.05,99.78,98.31,0.0,0.0,0.0,99.62,98.45,99.63,99.66,99.62,99.89,95.39,64.04,0.0,0.0,0.0,91.83,79.38,91.99,80.22,91.83,81.81,94.43,56.81,0.0,0.0,0.0,90.13,75.17,90.37,76.21,90.13,79.11
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.9,-,79.1,76.57,1.42,97.44,99.4,95.47,0.0,0.0,0.0,98.95,95.94,99.02,99.08,98.95,99.39,94.84,63.37,0.0,0.0,0.0,90.95,77.06,91.87,81.8,90.95,82.67,93.93,59.2,0.0,0.0,0.0,89.44,74.19,91.03,80.22,89.44,79.96
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wce,-,-,-,-,-,0.99,-,76.09,74.41,0.43,88.27,96.72,79.82,0.0,0.0,0.0,94.36,83.26,96.22,96.68,94.36,95.82,93.45,58.73,0.0,0.0,0.0,88.7,72.95,91.06,81.38,88.7,79.74,92.78,56.04,0.0,0.0,0.0,87.59,71.23,90.53,80.27,87.59,78.16
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,0.1,77.84,74.17,1.05,97.76,99.52,96.0,0.0,0.0,0.0,99.14,99.27,99.15,96.39,99.14,99.67,95.53,60.16,0.0,0.0,0.0,91.97,80.86,91.38,75.54,91.97,81.58,94.96,53.37,0.0,0.0,0.0,90.91,78.03,90.04,71.53,90.91,77.85
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,0.2,77.83,74.7,1.58,98.39,99.65,97.13,0.0,0.0,0.0,99.38,99.54,99.38,97.32,99.38,99.75,95.46,60.19,0.0,0.0,0.0,91.86,80.51,91.39,75.91,91.86,79.91,94.6,54.8,0.0,0.0,0.0,90.36,75.88,90.04,73.85,90.36,77.44
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,0.5,78.0,75.18,1.23,97.17,99.4,94.94,0.0,0.0,0.0,98.92,99.15,98.93,95.39,98.92,99.64,95.41,60.59,0.0,0.0,0.0,91.78,80.33,91.46,76.47,91.78,80.19,94.76,55.61,0.0,0.0,0.0,90.63,76.65,90.25,74.12,90.63,77.66
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,1.0,75.99,73.44,2.33,99.23,99.83,98.63,0.0,0.0,0.0,99.7,99.77,99.7,98.71,99.7,99.92,95.2,56.77,0.0,0.0,0.0,91.36,79.15,90.68,73.67,91.36,79.78,94.98,51.91,0.0,0.0,0.0,90.91,78.26,89.89,70.43,90.91,78.85
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,2.0,79.03,74.59,2.85,98.8,99.74,97.86,0.0,0.0,0.0,99.53,99.61,99.53,98.03,99.53,99.92,95.61,62.44,0.0,0.0,0.0,92.14,81.02,91.81,77.59,92.14,81.8,94.68,54.5,0.0,0.0,0.0,90.47,76.21,90.04,73.48,90.47,79.76
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.1,5.0,77.24,75.68,2.26,99.43,99.87,98.98,0.0,0.0,0.0,99.78,99.81,99.78,99.06,99.78,99.95,95.41,59.06,0.0,0.0,0.0,91.75,80.33,91.17,74.99,91.75,81.03,95.04,56.32,0.0,0.0,0.0,91.09,78.22,90.53,73.89,91.09,78.61
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.25,0.1,78.14,75.6,0.86,99.21,99.82,98.59,0.0,0.0,0.0,99.69,99.62,99.69,98.81,99.69,99.9,95.3,60.99,0.0,0.0,0.0,91.61,79.43,91.42,77.23,91.61,80.99,94.63,56.57,0.0,0.0,0.0,90.44,76.01,90.36,75.35,90.44,79.12
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.25,0.2,79.13,76.4,2.56,98.83,99.74,97.92,0.0,0.0,0.0,99.54,99.49,99.54,98.2,99.54,99.87,95.41,62.85,0.0,0.0,0.0,91.83,79.78,91.77,78.69,91.83,82.12,94.83,57.97,0.0,0.0,0.0,90.8,76.92,90.74,76.29,90.8,80.07
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.25,0.5,78.76,74.29,1.11,99.24,99.83,98.64,0.0,0.0,0.0,99.7,99.6,99.7,98.88,99.7,99.87,95.34,62.19,0.0,0.0,0.0,91.7,79.36,91.67,78.56,91.7,81.51,94.21,54.36,0.0,0.0,0.0,89.74,74.52,89.94,74.65,89.74,78.34
gibert-2018-shs,2,bin,10703,7.95,"{'0_no-hate': 0.888, '1_hate': 0.112}",wfl,-,-,-,-,-,0.25,1.0,78.13,75.55,0.89,98.75,99.73,97.78,0.0,0.0,0.0,99.51,99.41,99.51,98.12,99.51,99.86,95.29,60.97,0.0,0.0,0.0,91.61,79.65,91.5,77.35,91.61,82.15,94.62,56.48,0.0,0.0,0.0,90.43,75.98,90.34,75.28,90.43,79.19
