data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_mode,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,21,0.8042219877243042,0.7685185074806213,0.9537037014961243,0.5833333134651184,0,0,0.9166666865348816,0.7646217942237854,0.9179390072822571,0.772580623626709,0.9166666865348816,0.7822704911231995,49501471b51746e4b2e60206fe7e281e
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.1,ignored,42,0.4676131308078766,0.47414547204971313,0.9482909440994263,0.0,0,0,0.9016666412353516,0.4508333206176758,0.8130027651786804,0.5,0.9016666412353516,0.5179781317710876,c107c77644d649c988496082d7727bc2
us-election-2020,2,bin,label,baseline,ignored,ignored,ignored,Loss.CE_Loss,ignored,ignored,21,0.8063598871231079,0.7508772611618042,0.9530819058418274,0.5486725568771362,0,0,0.9150000214576721,0.761396050453186,0.9118779301643372,0.7414549589157104,0.9150000214576721,0.78333580493927,1068decf52a943d4989e2e4f0264bba4
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,-0.5,Loss.CE_Loss,ignored,ignored,0,0.7959133982658386,0.6992398500442505,0.9313264489173889,0.46715328097343445,0,0,0.878333330154419,0.6792661547660828,0.8953706622123718,0.7286725640296936,0.878333330154419,0.7390186786651611,f5c93ad5ab954c06a602ddd7ad41a177
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,42,0.8111284375190735,0.7833508253097534,0.9595588445663452,0.6071428656578064,0,0,0.9266666769981384,0.7979028224945068,0.9235388040542603,0.7705755233764648,0.9266666769981384,0.7680590152740479,b3d5a8c2b8324bcfa59173a342db7598
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.25,ignored,0,0.8280520439147949,0.7627664804458618,0.9517624974250793,0.5737704634666443,0,0,0.9133333563804626,0.7554314136505127,0.9159983396530151,0.7707321643829346,0.9133333563804626,0.7792919874191284,de6faea829724e90a96a71d0758d37c0
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.25,ignored,21,0.7633488178253174,0.723418116569519,0.9515981674194336,0.4952380955219269,0,0,0.9116666913032532,0.7528252601623535,0.9035369753837585,0.7018547058105469,0.9116666913032532,0.6952924132347107,601299ea89ff48f3bc859261425b2ded
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.1,ignored,0,0.4676131308078766,0.47414547204971313,0.9482909440994263,0.0,0,0,0.9016666412353516,0.4508333206176758,0.8130027651786804,0.5,0.9016666412353516,0.5343713164329529,99550221e8944929b3bad3259f670650
us-election-2020,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.5,ignored,Loss.CE_Loss,ignored,ignored,0,0.7694422006607056,0.7383519411087036,0.9533394575119019,0.5233644843101501,0,0,0.9150000214576721,0.7635869383811951,0.9083907008171082,0.7188038229942322,0.9150000214576721,0.7506489753723145,88ede3c8160e45d2b21bd78dabe6c05d
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,0.5,Loss.CE_Loss,ignored,ignored,42,0.8055555820465088,0.7117117047309875,0.9567567706108093,0.46666666865348816,0,0,0.9200000166893005,0.805317759513855,0.9080628156661987,0.6687239408493042,0.9200000166893005,0.7562741041183472,bf62dce0469e4d1c872b66e01404fe84
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.875,ignored,21,0.8009730577468872,0.7606467008590698,0.9549217820167542,0.5663716793060303,0,0,0.9183333516120911,0.7715710401535034,0.9153503179550171,0.7508537173271179,0.9183333516120911,0.7519930005073547,2bb2bb801fee474a998fd2235847c354
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.875,ignored,0,0.7972548007965088,0.7058342695236206,0.928909957408905,0.48275861144065857,0,0,0.875,0.6801420450210571,0.899584949016571,0.7494752407073975,0.875,0.7471737861633301,d6a794b39d8f45ae9fc1d31fb36c073f
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,0,0.8280520439147949,0.743468165397644,0.9491211771965027,0.5378151535987854,0,0,0.9083333611488342,0.7416666746139526,0.9090278148651123,0.7453083992004395,0.9083333611488342,0.7315289974212646,c4f7b5137ff84742aa237dad8cf875df
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.75,ignored,21,0.7813665866851807,0.765974760055542,0.9578754305839539,0.5740740895271301,0,0,0.9233333468437195,0.7909181714057922,0.9180577993392944,0.7460759878158569,0.9233333468437195,0.777157723903656,30d3b23aca61479d9ea80eb497ae1e8e
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.9,ignored,42,0.8255712985992432,0.7815799117088318,0.9512194991111755,0.611940324306488,0,0,0.9133333563804626,0.7561904788017273,0.9245079159736633,0.8160343170166016,0.9133333563804626,0.8146800994873047,ea3af904768249f599f5fff648f6051b
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,1.0,Loss.CE_Loss,ignored,ignored,42,0.7751529216766357,0.7667088508605957,0.9568411111831665,0.5765765905380249,0,0,0.92166668176651,0.7830572724342346,0.9177543520927429,0.7527021169662476,0.92166668176651,0.7296622395515442,81cfc92fd75447afb7ccdb455a223e10
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.75,ignored,42,0.7983814477920532,0.7300944924354553,0.9473684430122375,0.5128205418586731,0,0,0.9049999713897705,0.7318679094314575,0.9042845964431763,0.7283592820167542,0.9050000309944153,0.7822299599647522,ec10f57adbdb468cb3bc9d2f331e5e78
