data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_mode,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,5.0,ignored,Loss.CE_Loss,ignored,ignored,21,0.785820722579956,0.6757059097290039,0.9432485103607178,0.40816327929496765,0,0,0.8964285850524902,0.6614697575569153,0.9068250060081482,0.6943269968032837,0.8964285254478455,0.6736810207366943,df92966e8fc04378b6b6ab3d25338db6
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,3.0,ignored,Loss.CE_Loss,ignored,ignored,0,0.7874584197998047,0.739496111869812,0.9506903290748596,0.5283018946647644,0,0,0.9107142686843872,0.7097421884536743,0.9273083209991455,0.785236120223999,0.9107142686843872,0.6575987935066223,48e3375d87e64d5b8be8c0a6c68fa0b6
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.2,ignored,Loss.CE_Loss,ignored,ignored,0,0.8091365098953247,0.7706652879714966,0.9475806355476379,0.59375,0,0,0.9071428775787354,0.7198879718780518,0.9453580975532532,0.8872445821762085,0.9071428775787354,0.6722450852394104,007967572e784d2eadf35b996a1a0687
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,5.0,ignored,Loss.CE_Loss,ignored,ignored,42,0.786769688129425,0.6980710029602051,0.9471624493598938,0.44897958636283875,0,0,0.9035714268684387,0.6819645762443542,0.9133769869804382,0.7189922332763672,0.9035714268684387,0.7076920866966248,d77de6d3f2134a4296b5c3fa85d7e983
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,7.5,ignored,Loss.CE_Loss,ignored,ignored,21,0.7667224407196045,0.7332369089126587,0.9418837428092957,0.5245901346206665,0,0,0.8964285850524902,0.6926800608634949,0.9307228922843933,0.8190627098083496,0.8964285850524902,0.6684814691543579,0c9b5dff736d4425aa3a04aeca104135
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,3.0,ignored,Loss.CE_Loss,ignored,ignored,21,0.7874584197998047,0.7821305990219116,0.9540917873382568,0.6101694703102112,0,0,0.9178571701049805,0.7350127696990967,0.9444849491119385,0.8722692131996155,0.9178571105003357,0.6644539833068848,c9e98cc92f934bb7b9b6a4a2dbf32943
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,5.0,ignored,Loss.CE_Loss,ignored,ignored,0,0.7948529720306396,0.697815477848053,0.942800760269165,0.4528301954269409,0,0,0.8964285850524902,0.6734680533409119,0.9148381352424622,0.7359055876731873,0.8964285850524902,0.6839547157287598,214dbf97acd54ee99075a6137af4e33b
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.2,ignored,Loss.CE_Loss,ignored,ignored,42,0.8091365098953247,0.7706652879714966,0.9475806355476379,0.59375,0,0,0.9071428775787354,0.7198879718780518,0.9453580975532532,0.8872445821762085,0.9071428775787354,0.696678638458252,f0a2a7581cd64c3e924515c168988d81
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.5,ignored,Loss.CE_Loss,ignored,ignored,42,0.7883365750312805,0.7387754917144775,0.9346938729286194,0.5428571701049805,0,0,0.8857142925262451,0.6914511322975159,0.9406147003173828,0.8756166696548462,0.8857142925262451,0.7470422983169556,8560d7029de04037818956a450f8c178
bretschneider-th-school,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.0,ignored,Loss.CE_Loss,ignored,ignored,0,0.8104619979858398,0.7186558246612549,0.9467455744743347,0.49056604504585266,0,0,0.9035714268684387,0.6916051506996155,0.9210732579231262,0.7605708241462708,0.9035714268684387,0.6719217300415039,0e7757ba79d54194933635ee7525b70e
