data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,2.0,21,0.7747135162353516,0.7043114900588989,0.9612545967102051,0.44736841320991516,0,0,0,0.9275861978530884,0.6994644403457642,0.9294039607048035,0.7094718813896179,0.9275861978530884,0.6820645928382874,59e253b57f324ee1a77d22728caa51b4
bretschneider-th-main,2,bin,label,sampling_weightedRS_oversampling,-,2.0,Loss.CE_Loss,-,-,42,0.811837911605835,0.7048150300979614,0.9572490453720093,0.4523809552192688,0,0,0,0.9206896424293518,0.6852421164512634,0.9303788542747498,0.7309740781784058,0.9206896424293518,0.6477893590927124,2895956c97484ec2b46f551317510ee1
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.936,0.1,42,0.787493884563446,0.7337431907653809,0.9568480253219604,0.5106382966041565,0,0,0,0.9206896424293518,0.6980980634689331,0.9397962093353271,0.7939375638961792,0.9206897020339966,0.6641025543212891,f131ad2fca014694ba56802f3308d91b
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.95,5.0,21,0.7806247472763062,0.7141247987747192,0.946768045425415,0.48148149251937866,0,0,0,0.9034482836723328,0.6722930669784546,0.9393354058265686,0.8099148869514465,0.9034482836723328,0.6891352534294128,cd6d5329422d436db6281e9935f6ef9f
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.25,1.0,21,0.6659810543060303,0.5772007703781128,0.9620938897132874,0.19230769574642181,0,0,0,0.9275861978530884,0.6383481025695801,0.9044471979141235,0.5583594441413879,0.9275861978530884,0.632870078086853,e98cfad363c74130aaff2dfbac9d742b
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.25,0.2,21,0.605797290802002,0.5290541648864746,0.9650850296020508,0.09302325546741486,0,0,0,0.932758629322052,0.6361788511276245,0.9003854393959045,0.5233438014984131,0.9327585697174072,0.6498636603355408,b75e670d5fa04052996ef0d8fa371f60
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,0.5,0,0.7534299492835999,0.7008017897605896,0.9319066405296326,0.469696968793869,0,0,0,0.8793103694915771,0.656972348690033,0.9454416036605835,0.8599870204925537,0.8793103098869324,0.7090722322463989,580beb08d30b4a09b050103a50f925ea
bretschneider-th-main,2,bin,label,sampling_weightedRS,-,-0.5,Loss.CE_Loss,-,-,0,0.7864968776702881,0.7048150300979614,0.9572490453720093,0.4523809552192688,0,0,0,0.9206896424293518,0.6852421164512634,0.9303788542747498,0.7309740781784058,0.9206896424293518,0.6514089107513428,961bdece41a343eebdeb3582f9fdb323
bretschneider-th-main,2,bin,label,sampling_weightedRS_combi,-,0.25,Loss.CE_Loss,-,-,42,0.8151707649230957,0.7402703166007996,0.9588015079498291,0.52173912525177,0,0,0,0.9241379499435425,0.7058008909225464,0.9408615827560425,0.7957792282104492,0.9241379499435425,0.6644539833068848,a3cca8a4297f45f2a557615691f20fbd
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,0.2,0,0.7739378809928894,0.7197750806808472,0.9560336470603943,0.48351648449897766,0,0,0,0.9189655184745789,0.6894451379776001,0.9354987144470215,0.7678313255310059,0.9189655184745789,0.6569099426269531,1714350e76b54c02bf5832e594231a8a
bretschneider-th-main,2,bin,label,sampling_weightedRS,-,0.25,Loss.CE_Loss,-,-,0,0.8108228445053101,0.7373584508895874,0.9547169804573059,0.5199999809265137,0,0,0,0.9172413945198059,0.6957108974456787,0.9426149725914001,0.8172813653945923,0.9172413945198059,0.6688938140869141,b76a54c8869d4e06a3fb2f9819513c70
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,2.0,-,Loss.CE_Loss,-,-,42,0.8162813186645508,0.6950476169586182,0.9563602805137634,0.4337349534034729,0,0,0,0.9189655184745789,0.6778619289398193,0.9278587698936462,0.717460572719574,0.9189655184745789,0.6780272126197815,393a0fa9345e40c1964f865132b8fe5a
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.936,-,42,0.791321873664856,0.7166585326194763,0.9550561904907227,0.47826087474823,0,0,0,0.9172413945198059,0.6857143044471741,0.9349753856658936,0.7669105529785156,0.9172413945198059,0.6349016427993774,979e29f0ba9f4daf9e3ee185cab0bd50
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,0.1,0,0.7942768335342407,0.70462965965271,0.9592592716217041,0.44999998807907104,0,0,0,0.9241379499435425,0.6916114687919617,0.9297863245010376,0.7202229499816895,0.9241378903388977,0.6646219491958618,d2ac89f8d8ab4954ac4e24a3db820c18
bretschneider-th-main,2,bin,label,sampling_weightedRS_oversampling,-,1.0,Loss.CE_Loss,-,-,21,0.8203221559524536,0.711142897605896,0.9571694731712341,0.4651162922382355,0,0,0,0.9206896424293518,0.6880741119384766,0.9322720766067505,0.7435667514801025,0.9206897020339966,0.6530163288116455,326a4ed87812415c912e7c383d314d2b
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,1.0,0,0.7663670182228088,0.6762790679931641,0.952558159828186,0.4000000059604645,0,0,0,0.9120689630508423,0.6582863330841064,0.9236045479774475,0.7011846303939819,0.9120689630508423,0.6521791815757751,60ef3a68d86c4dcfabd0e9050aefeda5
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.1,0.1,21,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5467825531959534,c2031cb332d94f55bce923284c9625c9
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.936,1.0,21,0.7758482694625854,0.7092835903167725,0.9468690752983093,0.4716981053352356,0,0,0,0.9034482836723328,0.6694177389144897,0.9373350143432617,0.797322154045105,0.9034482836723328,0.7298539876937866,60027ad0fa9643a9b9f63bbf6aafef0d
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,3.0,-,Loss.CE_Loss,-,-,0,0.7986111044883728,0.7043114900588989,0.9612545967102051,0.44736841320991516,0,0,0,0.9275861978530884,0.6994644403457642,0.9294039607048035,0.7094718813896179,0.9275861978530884,0.6785650253295898,bf6b3571b7db4abb99499f9629b96fab
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,5.0,0,0.7295560240745544,0.6391419172286987,0.9539594650268555,0.3243243098258972,0,0,0,0.9137930870056152,0.6391419172286987,0.9137930870056152,0.6391419172286987,0.9137930870056152,0.6262391209602356,536900afaa0b4a1898e2c5bc8c5806be
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,0.2,21,0.7810043692588806,0.6690942049026489,0.9526462554931641,0.3855421543121338,0,0,0,0.9120689630508423,0.6542501449584961,0.9215786457061768,0.6885918974876404,0.9120689630508423,0.6390098929405212,a4a4203062c84609a6d674bde6e56a84
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,5.0,42,0.7635197639465332,0.7092835903167725,0.9468690752983093,0.4716981053352356,0,0,0,0.9034482836723328,0.6694177389144897,0.9373350143432617,0.797322154045105,0.9034482836723328,0.6539108753204346,338b90c97f7d4a348ced90931457a9d9
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.1,0.2,0,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5372641086578369,ede3a1626d4b48f2a59fbf1f802b6f12
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,1.0,42,0.80320143699646,0.7154716849327087,0.9509434103965759,0.47999998927116394,0,0,0,0.9103448390960693,0.6779036521911621,0.9369680881500244,0.7884126901626587,0.9103448390960693,0.6711622476577759,ad6c1515a23f4c299bb4380a2690a22a
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.75,0.1,42,0.7837369441986084,0.7191005945205688,0.953990638256073,0.4842105209827423,0,0,0,0.915517270565033,0.6848658919334412,0.9363951683044434,0.7785824537277222,0.9155172109603882,0.6532264351844788,af3531fd88cc437da755896bb5044ca4
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.25,5.0,21,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.6290957927703857,8854e6363b514b12b9ad6ffcb999f5f6
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,5.0,-,Loss.CE_Loss,-,-,0,0.7864968776702881,0.7048846483230591,0.9552238583564758,0.4545454680919647,0,0,0,0.9172413945198059,0.6800103783607483,0.9311378002166748,0.7417251467704773,0.9172413945198059,0.6329743266105652,b56c8bbc597641deabac81b610813f97
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.25,1.0,42,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.6397143602371216,ad8180efc59048d3ae3fa2d816b4f46c
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,0.1,21,0.7955827116966248,0.7135975360870361,0.9540768265724182,0.47311827540397644,0,0,0,0.915517270565033,0.6821155548095703,0.9344686269760132,0.7659897804260254,0.9155172109603882,0.6764973998069763,4956b061cd054cd697a68ab92559b3b6
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,10.0,-,Loss.CE_Loss,-,-,42,0.7786635160446167,0.6943758130073547,0.9583718776702881,0.4303797483444214,0,0,0,0.9224137663841248,0.6837936043739319,0.9272247552871704,0.7067094445228577,0.9224137663841248,0.6327657699584961,e6d26326a8204d45b153e520591d713b
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.75,-,21,0.7916250824928284,0.7019076347351074,0.9522024393081665,0.4516128897666931,0,0,0,0.9120689630508423,0.6722328662872314,0.9315428733825684,0.7515554428100586,0.9120689630508423,0.6553317904472351,459511c3b2c7431584976142881282d5
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,1.0,-,Loss.CE_Loss,-,-,42,0.8120369911193848,0.7244219183921814,0.9610389471054077,0.4878048896789551,0,0,0,0.9275861978530884,0.7063343524932861,0.9348107576370239,0.747249960899353,0.9275861978530884,0.6732242107391357,62e5912cd2a6452c838186c403122deb
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,0.1,42,0.7597856521606445,0.6984334588050842,0.9407265782356262,0.45614033937454224,0,0,0,0.8931034207344055,0.6578967571258545,0.9372736811637878,0.804390013217926,0.8931034207344055,0.6889205574989319,4515037732e14b8f9b7b8c88a1f06293
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,5.0,21,0.7946538925170898,0.7171811461448669,0.9570895433425903,0.47727271914482117,0,0,0,0.9206896424293518,0.6907594799995422,0.934158444404602,0.7561594843864441,0.9206896424293518,0.6445777416229248,c62cb6f2ff4e4b3484ed79bc9283a54c
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,1.0,0,0.7776718139648438,0.6820175647735596,0.9473684430122375,0.4166666567325592,0,0,0,0.9034482836723328,0.6531767845153809,0.9272837042808533,0.7343586683273315,0.9034482836723328,0.6748111248016357,bc82a64798ac44e99b7eae5eac7d0178
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.936,2.0,42,0.7459614276885986,0.6862908005714417,0.9377990365028381,0.43478259444236755,0,0,0,0.8879310488700867,0.6483042240142822,0.934273898601532,0.789034903049469,0.8879310488700867,0.685719907283783,9dd6931179ce410e9f5ccc250463673a
bretschneider-th-main,2,bin,label,sampling_weightedRS,-,0.0,Loss.CE_Loss,-,-,0,0.7870309352874756,0.6988577246665955,0.9532710313796997,0.4444444477558136,0,0,0,0.9137930870056152,0.6725502014160156,0.930079460144043,0.739883542060852,0.91379314661026,0.6149455904960632,233c2b99016e48caa671f13df8b54709
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.1,-,21,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5468627214431763,043e64e7c88149698e5f349d5d4568c7
bretschneider-th-main,2,bin,label,sampling_weightedRS_oversampling,-,2.0,Loss.CE_Loss,-,-,21,0.7990559339523315,0.7048150300979614,0.9572490453720093,0.4523809552192688,0,0,0,0.9206896424293518,0.6852421164512634,0.9303788542747498,0.7309740781784058,0.9206896424293518,0.6307466626167297,15224d5bda0f4245a7a154c73169f3e2
