data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
davidson-thon,3,multi,label_multi,sampling_weightedRS_oversampling,-,2.0,Loss.CE_Loss,-,-,0,0.7496968507766724,0.7330167293548584,0.4006410241127014,0.9338521361351013,0.8645569682121277,0,0,0.8892475366592407,0.7379661798477173,0.8948536515235901,0.7316598296165466,0.8892475366592407,0.7555100917816162,72a7e17fda7e44c1a591b87d74572a80
davidson-thon,3,multi,label_multi,sampling_modifiedRS_oversampling,1.2,-,Loss.CE_Loss,-,-,21,0.7653292417526245,0.7493683099746704,0.43042072653770447,0.9366592764854431,0.8810250163078308,0,0,0.8959047794342041,0.7451244592666626,0.9006655812263489,0.7553741931915283,0.8959047794342041,0.7668656706809998,df667442750042718bc13de42097a266
davidson-thon,3,multi,label_multi,wce,-,-,Loss.Weighted_CE_Loss,"(0.9, 0.1, 0.3)",-,0,0.7683044075965881,0.7528557777404785,0.43895748257637024,0.9331543445587158,0.8864553570747375,0,0,0.8886423110961914,0.725357174873352,0.909211277961731,0.7960966229438782,0.8886423110961914,0.7576596736907959,dc5f3205045040b69cd378a50e7f9f33
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.1, 0.7, 0.9)",0.2,42,0.6115938425064087,0.6133275628089905,0.0,0.9499179720878601,0.8900646567344666,0,0,0.9122453331947327,0.5976276397705078,0.8594642281532288,0.629914402961731,0.9122452735900879,0.7386194467544556,67b0673d99d9493eb7bc02b00b208cdb
davidson-thon,3,multi,label_multi,sampling_modifiedRS_undersampling,10.0,-,Loss.CE_Loss,-,-,42,0.7551653385162354,0.7324051260948181,0.3636363744735718,0.9427130222320557,0.8908659815788269,0,0,0.90498286485672,0.748953104019165,0.8973588943481445,0.7219864726066589,0.90498286485672,0.7630335688591003,81b10841a5d74397a3fec904cd79f75d
davidson-thon,3,multi,label_multi,sampling_modifiedRS_undersampling,5.0,-,Loss.CE_Loss,-,-,0,0.7635000348091125,0.7674102783203125,0.4674556255340576,0.940290629863739,0.8944844007492065,0,0,0.9003429412841797,0.7507284879684448,0.9118753671646118,0.7917705774307251,0.9003429412841797,0.7800132632255554,7136311dd12b451cbc8f5f670cb6720d
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.5, 0.6, 0.1)",0.2,0,0.7409514784812927,0.7357724905014038,0.38333332538604736,0.9395119547843933,0.8844720721244812,0,0,0.896913468837738,0.7395655512809753,0.8999091386795044,0.7332596182823181,0.896913468837738,0.7487195730209351,af73f14b305845ea9db6a74438d4e509
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.5, 0.6, 0.1)",0.2,21,0.7365387678146362,0.7221930027008057,0.37704917788505554,0.932387113571167,0.8571428656578064,0,0,0.8864232301712036,0.734074592590332,0.8907856345176697,0.7143311500549316,0.8864232301712036,0.7481697797775269,7028d9a45e274a7abfc08c17bcfc36a4
davidson-thon,3,multi,label_multi,wce,-,-,Loss.Weighted_CE_Loss,"(0.5, 0.6, 0.1)",-,42,0.726381778717041,0.6983068585395813,0.3044397532939911,0.9394170045852661,0.8510638475418091,0,0,0.8952995538711548,0.7396189570426941,0.8848298192024231,0.6698907613754272,0.8952996134757996,0.7412816882133484,aeb3f2ef63574563a21c3a8312fac048
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(1.2, 0.1, 0.4)",5.0,42,0.7515593767166138,0.7406246662139893,0.42105263471603394,0.9271200299263,0.8737014532089233,0,0,0.8813798427581787,0.7075668573379517,0.9028899073600769,0.7894254922866821,0.8813798427581787,0.756711483001709,37bfdb32722f44b291c750cd5bb011f2
davidson-thon,3,multi,label_multi,th,-,-,Loss.CE_Loss,-,-,0,0.7401081919670105,0.7398144006729126,0.3970223367214203,0.9262272715568542,0.8961937427520752,0,0,0.8779503703117371,0.711949348449707,0.9104346036911011,0.7940000295639038,0.8779503107070923,0.7407418489456177,eda26124a0b24834ab5841209843c74d
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"tensor([1., 1., 1.])",2.0,0,0.7717159986495972,0.7496625185012817,0.4096834361553192,0.9441333413124084,0.8951708078384399,0,0,0.9067984819412231,0.7535414695739746,0.9036496877670288,0.7471609115600586,0.9067984819412231,0.7732185125350952,cff8801071a74429bb9b59d3df644680
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.9, 0.1, 0.3)",0.2,21,0.7644084692001343,0.7448031902313232,0.4117647111415863,0.9346587061882019,0.8879860639572144,0,0,0.8924753069877625,0.7267228364944458,0.9022130966186523,0.7673699855804443,0.8924752473831177,0.7585887312889099,64bf95d0b7ba4ff29259dcd63b3ec224
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.5, 0.6, 0.1)",2.0,42,0.7598451375961304,0.7493642568588257,0.42603549361228943,0.9387648105621338,0.8832923769950867,0,0,0.8946943879127502,0.7402036786079407,0.906489372253418,0.7657783031463623,0.8946943879127502,0.7553898692131042,50d52985dd494d1e96fdf0ec8a43ec8d
davidson-thon,3,multi,label_multi,sampling_modifiedRS_undersampling,1.2,-,Loss.CE_Loss,-,-,42,0.762829065322876,0.7500588893890381,0.42895442247390747,0.9295849800109863,0.8916372060775757,0,0,0.8854145407676697,0.7263059020042419,0.9072824120521545,0.7909473180770874,0.8854146003723145,0.7518379092216492,7391d1dc9da1437d9d226d2645037937
davidson-thon,3,multi,label_multi,sampling_modifiedRS_oversampling,1.5,-,Loss.CE_Loss,-,-,0,0.7653235197067261,0.7514544725418091,0.43095600605010986,0.9370037317276001,0.8864037394523621,0,0,0.8946943879127502,0.7341122627258301,0.9052734375,0.7742735147476196,0.8946943879127502,0.7599510550498962,72464f8f20d44e30b9d73828c416c6b3
davidson-thon,3,multi,label_multi,sampling_modifiedRS_oversampling,1.0,-,Loss.CE_Loss,-,-,42,0.7593834400177002,0.7571712732315063,0.449438214302063,0.9396540522575378,0.8824214339256287,0,0,0.8989307880401611,0.741512656211853,0.9054657816886902,0.7755066156387329,0.8989307880401611,0.7672504782676697,a889fcc474ef4123bac25a826bbecd02
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.9, 0.1, 0.3)",2.0,21,0.7129465341567993,0.7074456214904785,0.3564695715904236,0.8973170518875122,0.8685503602027893,0,0,0.8289287686347961,0.6996290683746338,0.916793942451477,0.8027389049530029,0.8289288282394409,0.7539557218551636,e7513c637461409cb814f4a8a6d00597
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.5, 0.6, 0.1)",0.1,21,0.7204103469848633,0.7162243127822876,0.37759336829185486,0.9412208795547485,0.8298587799072266,0,0,0.897115170955658,0.7727025747299194,0.8902081847190857,0.6776944398880005,0.8971152305603027,0.7641650438308716,70a6ed082394464d9aa191266dc353f1
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.1, 0.7, 0.9)",0.5,21,0.7442148923873901,0.7473338842391968,0.40607210993766785,0.9470404982566833,0.8888888955116272,0,0,0.9084123373031616,0.7558647990226746,0.9040948152542114,0.7408599853515625,0.9084123373031616,0.7651700377464294,eb9c43441de949fcb6f1642122226ad0
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.1, 0.7, 0.9)",2.0,21,0.7341330051422119,0.7316138744354248,0.37721022963523865,0.9424784183502197,0.8751530051231384,0,0,0.9023603200912476,0.7514077425003052,0.8957496881484985,0.7160501480102539,0.9023602604866028,0.7441024780273438,1d286bc0b90f45ab9d4ab3b8d1e5883c
davidson-thon,3,multi,label_multi,sampling_modifiedRS_undersampling,5.0,-,Loss.CE_Loss,-,-,42,0.7780773043632507,0.7636966705322266,0.4560260474681854,0.944327712059021,0.8907363414764404,0,0,0.90498286485672,0.7533239126205444,0.9096871018409729,0.7756056785583496,0.90498286485672,0.7627910375595093,6cc5d35d3b524b7bb0d13de0279397f2
davidson-thon,3,multi,label_multi,wce,-,-,Loss.Weighted_CE_Loss,"(0.9, 0.1, 0.3)",-,21,0.7581644058227539,0.7562754154205322,0.45241379737854004,0.9339183568954468,0.8824940323829651,0,0,0.89005446434021,0.7361946105957031,0.9079853296279907,0.7906799912452698,0.89005446434021,0.7712486982345581,e030502fec5c4fca84f9c7fb71e911a7
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"tensor([1., 1., 1.])",0.5,21,0.7511491775512695,0.7308775186538696,0.3680555522441864,0.9427644610404968,0.8818126320838928,0,0,0.8993342518806458,0.7349154949188232,0.8995360136032104,0.7271003723144531,0.8993343114852905,0.7577332258224487,13b69d559c38454fa5ad8ee2b338204b
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"tensor([1., 1., 1.])",5.0,21,0.7694680690765381,0.7550662755966187,0.43225806951522827,0.9389745593070984,0.893966019153595,0,0,0.8995360136032104,0.7414385080337524,0.9054893255233765,0.7708617448806763,0.8995360136032104,0.7459441423416138,92b3daf201d648d4ac8e4788a4269b3c
davidson-thon,3,multi,label_multi,sampling_modifiedRS_oversampling,7.5,-,Loss.CE_Loss,-,-,0,0.7668230533599854,0.7464565634727478,0.3922330141067505,0.948221743106842,0.8989149332046509,0,0,0.9106314182281494,0.750017523765564,0.9063782691955566,0.7475625276565552,0.9106314182281494,0.7617239952087402,66b45a2509a241d68951eb03f4f72118
davidson-thon,3,multi,label_multi,baseline,-,-,Loss.CE_Loss,-,-,0,0.732390820980072,0.7507129311561584,0.4033970236778259,0.9501737952232361,0.8985680341720581,0,0,0.9154730439186096,0.7819740772247314,0.9068928956985474,0.7325225472450256,0.9154731035232544,0.7631902694702148,3332bd4e5e14483094ea58407bef2862
davidson-thon,3,multi,label_multi,sampling_weightedRS,-,-0.5,Loss.CE_Loss,-,-,21,0.7474792003631592,0.7358770370483398,0.40100881457328796,0.9216564893722534,0.8849658370018005,0,0,0.8735122084617615,0.705906867980957,0.9046199321746826,0.7910106182098389,0.8735122084617615,0.7630741596221924,925c37b3974a4a058cad67ae919de069
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.1, 0.7, 0.9)",2.0,0,0.7250164747238159,0.7223809957504272,0.3333333432674408,0.9483134746551514,0.885496199131012,0,0,0.911841869354248,0.7798503041267395,0.8997604846954346,0.7032276391983032,0.911841869354248,0.7667266726493835,e481bf455dc9495590d15bec4e8d2406
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.9, 0.1, 0.3)",1.0,42,0.7607448101043701,0.7407925128936768,0.40273037552833557,0.9394705295562744,0.8801767230033875,0,0,0.896913468837738,0.7226778268814087,0.9027501344680786,0.7631268501281738,0.8969134092330933,0.7535526156425476,539305ad9aec445aa610d337b2670020
davidson-thon,3,multi,label_multi,sampling_modifiedRS_undersampling,5.0,-,Loss.CE_Loss,-,-,21,0.7766361236572266,0.7659448385238647,0.45614033937454224,0.9451011419296265,0.8965929746627808,0,0,0.9059915542602539,0.7550240755081177,0.9119957685470581,0.7792758941650391,0.9059915542602539,0.7650448679924011,84ce6f5b85df4149bcd74b77b7eac4eb
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(0.9, 0.1, 0.3)",5.0,21,0.748101532459259,0.7406063675880432,0.4128205180168152,0.9232015013694763,0.8857970833778381,0,0,0.8765382170677185,0.7133760452270508,0.9042539596557617,0.7903976440429688,0.8765382170677185,0.7487459182739258,e608fb0c30354ad6a6c941700ccd807b
davidson-thon,3,multi,label_multi,wfl,-,-,Loss.Weighted_Focal_Loss,"(1.2, 0.1, 0.4)",2.0,21,0.7490200996398926,0.744367241859436,0.41358935832977295,0.9333333373069763,0.8861788511276245,0,0,0.8896510004997253,0.7233635187149048,0.9033482670783997,0.7730780243873596,0.8896510004997253,0.738432765007019,2661bb099c2e4af39e45b78342aac95f
