data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_mode,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
waseem-and-hovy-2016,2,bin,label,baseline,ignored,ignored,ignored,Loss.CE_Loss,ignored,ignored,42,0.8648722171783447,0.8666136264801025,0.9298245906829834,0.8034026622772217,0,0,0.8965688943862915,0.8679654598236084,0.8962109684944153,0.8652913570404053,0.8965688347816467,0.9225417971611023,3ab5d76995b04555afab94a35aa7cad1
waseem-and-hovy-2016,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.75,ignored,21,0.8636093139648438,0.8583216667175293,0.9248985052108765,0.7917448282241821,0,0,0.8896071314811707,0.8578934669494629,0.8897416591644287,0.8587530851364136,0.8896071314811707,0.9223650693893433,225d56345516462b9e558334d5c3a05c
waseem-and-hovy-2016,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.25,ignored,0,0.8684486150741577,0.8686496615409851,0.933377742767334,0.8039215803146362,0,0,0.9005469679832458,0.8800294399261475,0.8988025188446045,0.8589692115783691,0.9005470275878906,0.92938232421875,ae29845ff559416aa15cdf00dbef7005
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,0.5,Loss.CE_Loss,ignored,ignored,42,0.8548067212104797,0.8534135818481445,0.9226612448692322,0.7841658592224121,0,0,0.8861262798309326,0.8540583848953247,0.8859244585037231,0.8527759313583374,0.8861263394355774,0.9203221797943115,61d78ab60fde41c59b3179b9d94b20c0
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,1.0,Loss.CE_Loss,ignored,ignored,42,0.8695197701454163,0.8810142278671265,0.9366316795349121,0.8253968358039856,0,0,0.9070114493370056,0.8794479370117188,0.907425045967102,0.8826211094856262,0.9070113897323608,0.9423247575759888,bc52908e364849b68fe9e00ac4844e2a
waseem-and-hovy-2016,2,bin,label,baseline,ignored,ignored,ignored,Loss.CE_Loss,ignored,ignored,21,0.8710407614707947,0.8702253103256226,0.9334670901298523,0.8069835305213928,0,0,0.9010442495346069,0.8784738779067993,0.8995736837387085,0.8629179000854492,0.9010442495346069,0.9366015195846558,e60ad603dae34b69a8e11c30e5bd1968
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,0.0,Loss.CE_Loss,ignored,ignored,21,0.8597135543823242,0.8627066016197205,0.9272911548614502,0.7981220483779907,0,0,0.8930880427360535,0.8624891042709351,0.8931527733802795,0.8629249334335327,0.8930879831314087,0.9284524917602539,246306afc9a14669b5e1be6e55c153e7
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,21,0.8673598766326904,0.8749752044677734,0.9326072335243225,0.8173431754112244,0,0,0.901541531085968,0.8707677721977234,0.9028986692428589,0.8795041441917419,0.901541531085968,0.9400750398635864,f607904f661248388c912df9b29671cb
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,0.5,Loss.CE_Loss,ignored,ignored,21,0.8574607372283936,0.8728717565536499,0.933243453502655,0.8125,0,0,0.901541531085968,0.874717652797699,0.9010958671569824,0.8710792064666748,0.901541531085968,0.9288946986198425,8790c5c623454ee2875d187225c4e7dc
waseem-and-hovy-2016,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.75,ignored,0,0.8657935857772827,0.8663125038146973,0.9314610362052917,0.801163911819458,0,0,0.89806067943573,0.8744758367538452,0.8965240120887756,0.8590842485427856,0.89806067943573,0.9300521016120911,14e690c73870403f863d27eaec58f3d9
waseem-and-hovy-2016,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,0,0.8583535552024841,0.8684645891189575,0.9349190592765808,0.8020100593566895,0,0,0.9020388126373291,0.8879268765449524,0.9002439379692078,0.8533637523651123,0.9020388126373291,0.9315813183784485,f11a12176aa146b38799842f935a2ee7
waseem-and-hovy-2016,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.9,ignored,21,0.8761191368103027,0.8650994300842285,0.9265459775924683,0.8036529421806335,0,0,0.8930880427360535,0.858995795249939,0.8954764008522034,0.871951699256897,0.8930879831314087,0.9314278364181519,ed565fd6322049ed824655b4a2000c7a
waseem-and-hovy-2016,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.625,ignored,21,0.8625897169113159,0.8687763214111328,0.9307666420936584,0.806786060333252,0,0,0.89806067943573,0.8694491386413574,0.8978805541992188,0.8681108951568604,0.8980606198310852,0.9342976808547974,34411baba1534be089f974c6a89d6045
waseem-and-hovy-2016,2,bin,label,baseline,ignored,ignored,ignored,Loss.CE_Loss,ignored,ignored,0,0.8666887283325195,0.8646408319473267,0.9328925609588623,0.7963891625404358,0,0,0.8990551829338074,0.8832206726074219,0.8970924019813538,0.8501318097114563,0.8990551829338074,0.9249080419540405,825609d81e1446558de1ccb6eb84ed2b
