data_name,num_classes,data_type,size,rho,distribution,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,augmentation_rho,augmentation_percentage,augmentation_top_k,wce_alpha,fl_gamma,augmentation_bert_top_k,pl_seed,train_f1_macro,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,train_accuracy,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_auprc,val_f1_macro,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,val_accuracy,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_auprc,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,best_epoch,mlflow_run_id,test_f1_macro_std
bretschneider-th-main,2,bin,-,-,-,sampling_modifiedRS_undersampling,5.0,-,-,-,-,-,-,,42,0.9274204969406128,0.9744991064071655,0.8803418874740601,0,0,0,0.9579579830169678,0.9113327264785767,0.9606221914291382,0.9459459781646729,0.9579579830169678,0.9383577108383179,0.799357533454895,0.9671361446380615,0.6315789222717285,0,0,0,0.9396551847457886,0.751915693283081,0.9566488265991211,0.8796226978302002,0.9396551847457886,0.7576839923858643,0.7243747115135193,0.9539040327072144,0.49484536051750183,0,0,0,0.915517270565033,0.6875,0.9383189082145691,0.791175127029419,0.915517270565033,0.6907250285148621,3,cf8e83a7b5294c8f92f776cf03223033,0.7243747115135193
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.9,2.0,,21,0.8712794780731201,0.9786700010299683,0.7638888955116272,0,0,0,0.9608745574951172,0.8104141354560852,0.9752247929573059,0.9749054908752441,0.9608745574951172,0.8935249447822571,0.7946538925170898,0.9702602028846741,0.6190476417541504,0,0,0,0.9448275566101074,0.7662768363952637,0.9521754384040833,0.8320143222808838,0.9448275566101074,0.7012815475463867,0.7048150300979614,0.9572490453720093,0.4523809552192688,0,0,0,0.9206896424293518,0.6852421164512634,0.9303788542747498,0.7309740781784058,0.9206896424293518,0.62999027967453,8,53ef7d25b587488694e5515b97c394bb,0.7048150300979614
bretschneider-th-main,2,bin,-,-,-,augmentation_bert,-,-,1.5,0.1,5,-,-,,0,0.976386547088623,0.9806007742881775,0.9721723794937134,0,0,0,0.9771386384963989,0.9731159210205078,0.9782339930534363,0.9806394577026367,0.9771386384963989,0.9892733097076416,0.7637902498245239,0.9666048288345337,0.5609756112098694,0,0,0,0.9379310607910156,0.74247145652771,0.9443133473396301,0.7905529737472534,0.9379310011863708,0.711516261100769,0.6896736025810242,0.9523809552192688,0.42696627974510193,0,0,0,0.9120689630508423,0.6656468510627747,0.9275997877120972,0.7263699769973755,0.9120689630508423,0.6403750777244568,7,0fcdb1b5196c4d4698b9dac07b9bda98,0.6896736025810242
bretschneider-th-main,2,bin,-,-,-,wce,-,-,-,-,-,0.936,-,,7,0.859671950340271,0.9761006236076355,0.7432432174682617,0,0,0,0.9562715888023376,0.7969753742218018,0.9735053777694702,0.9724469184875488,0.9562715888023376,0.8371421098709106,0.8074880838394165,0.9721189737319946,0.6428571343421936,0,0,0,0.9482758641242981,0.7778531312942505,0.9552891254425049,0.8464486598968506,0.9482758641242981,0.7871847152709961,0.7105903625488281,0.9530956745147705,0.4680851101875305,0,0,0,0.9137930870056152,0.6786420941352844,0.9339777231216431,0.7650689482688904,0.9137930870056152,0.6813461780548096,8,ccce7f5e9f264148961a521add2b95b2,0.7105903625488281
bretschneider-th-main,2,bin,-,-,-,sampling_modifiedRS_undersampling,7.5,-,-,-,-,-,-,,21,0.9065846800804138,0.9763492941856384,0.8368200659751892,0,0,0,0.9586864113807678,0.8838847875595093,0.9623830914497375,0.9336436986923218,0.9586864709854126,0.8765095472335815,0.7756879925727844,0.9644194841384888,0.5869565010070801,0,0,0,0.934482753276825,0.7359307408332825,0.9496910572052002,0.8390821814537048,0.934482753276825,0.7212480306625366,0.6653342843055725,0.9486461281776428,0.3820224702358246,0,0,0,0.9051724076271057,0.6445221304893494,0.9215999245643616,0.6975013613700867,0.9051724076271057,0.6291822791099548,2,011608cf74f54d1fbe086ec148edc358,0.6653342843055725
bretschneider-th-main,2,bin,-,-,-,sampling_modifiedRS_undersampling,1.2,-,-,-,-,-,-,,0,0.9386733770370483,0.9411764740943909,0.936170220375061,0,0,0,0.9387755393981934,0.9394161701202393,0.944327712059021,0.9432567358016968,0.9387755393981934,0.9365453720092773,0.7728697061538696,0.9624060392379761,0.5833333134651184,0,0,0,0.931034505367279,0.7286508679389954,0.9503090381622314,0.8498332500457764,0.931034505367279,0.7891055941581726,0.7191005945205688,0.953990638256073,0.4842105209827423,0,0,0,0.915517270565033,0.6848658919334412,0.9363951683044434,0.7785824537277222,0.9155172109603882,0.6804348230361938,4,93757d58bf19444ab8662ef4632bd9f1,0.7191005945205688
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.936,0.2,,21,0.8468164205551147,0.9728535413742065,0.7207792401313782,0,0,0,0.9505178332328796,0.7817258834838867,0.9721192121505737,0.9735710024833679,0.9505178332328796,0.8445043563842773,0.7853306531906128,0.9611374139785767,0.6095238327980042,0,0,0,0.9293103218078613,0.7304112911224365,0.9570845365524292,0.8992832899093628,0.9293103218078613,0.7828369140625,0.706579327583313,0.945868968963623,0.4672897160053253,0,0,0,0.9017241597175598,0.666806697845459,0.9369617700576782,0.7964013814926147,0.9017241597175598,0.7003045082092285,3,b9a97dc883fa40138e793c6fb4f40652,0.706579327583313
bretschneider-th-main,2,bin,-,-,-,wce,-,-,-,-,-,0.936,-,,21,0.848601222038269,0.9735183119773865,0.7236841917037964,0,0,0,0.9516685605049133,0.784650444984436,0.9719281792640686,0.9699884653091431,0.9516685605049133,0.8539953231811523,0.8113702535629272,0.9710550904273987,0.6516854166984558,0,0,0,0.9465517401695251,0.7712703943252563,0.957598865032196,0.8707132339477539,0.9465517401695251,0.7688191533088684,0.7252874374389648,0.9559512734413147,0.49462366104125977,0,0,0,0.9189655184745789,0.6919983625411987,0.9373944401741028,0.7804240584373474,0.9189655184745789,0.6843650937080383,3,acfd494fb3e3447da7362bcfbd65eb66,0.7252874374389648
bretschneider-th-main,2,bin,-,-,-,augmentation_bert,-,-,2.0,0.3,3,-,-,,42,0.9639977216720581,0.9754429459571838,0.9525525569915771,0,0,0,0.967636227607727,0.9593186378479004,0.9684690833091736,0.9692765474319458,0.967636227607727,0.985016405582428,0.7375446557998657,0.9628942608833313,0.5121951103210449,0,0,0,0.931034505367279,0.7183800339698792,0.9379783272743225,0.7616843581199646,0.931034505367279,0.6490984559059143,0.6278102397918701,0.946096658706665,0.3095238208770752,0,0,0,0.8999999761581421,0.6157838106155396,0.9116961359977722,0.6443681120872498,0.8999999761581421,0.6201873421669006,1,0155bca1d6c647a4930c570820f7696a,0.6278102397918701
bretschneider-th-main,2,bin,-,-,-,baseline,-,-,-,-,-,-,-,,0,0.8834704160690308,0.9812265038490295,0.7857142686843872,0,0,0,0.9654775857925415,0.8251250982284546,0.9771066904067993,0.9773639440536499,0.9654775261878967,0.8499138951301575,0.7663396596908569,0.9685767292976379,0.5641025900840759,0,0,0,0.9413793087005615,0.754378080368042,0.9443833827972412,0.7798019051551819,0.9413793087005615,0.7010079026222229,0.6838712692260742,0.9574861526489258,0.41025641560554504,0,0,0,0.9206896424293518,0.6756414175033569,0.9246262311935425,0.6931959390640259,0.9206896424293518,0.632693350315094,9,e799aa2347dc481e928805950a028b2a,0.6838712692260742
bretschneider-th-main,2,bin,-,-,-,sampling_modifiedRS_undersampling,2.0,-,-,-,-,-,-,,0,0.949876070022583,0.965831458568573,0.933920681476593,0,0,0,0.954954981803894,0.9453758001327515,0.9559033513069153,0.954954981803894,0.9549549221992493,0.9679909944534302,0.7818198204040527,0.9684014916419983,0.5952380895614624,0,0,0,0.9413793087005615,0.7547004222869873,0.9490616321563721,0.817579984664917,0.9413793087005615,0.7099692821502686,0.6930467486381531,0.9513108730316162,0.43478259444236755,0,0,0,0.9103448390960693,0.6656277179718018,0.9290891289710999,0.738041877746582,0.9103448390960693,0.6391102075576782,7,c56edf3a1970483ebcc10dae89589651,0.6930467486381531
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.99,5.0,,21,0.8112000226974487,0.9637174010276794,0.658682644367218,0,0,0,0.9344073534011841,0.7463067770004272,0.9670192003250122,0.96076899766922,0.9344073534011841,0.8459685444831848,0.6849339008331299,0.9141716361045837,0.4556961953639984,0,0,0,0.8517241477966309,0.6476709842681885,0.9531469345092773,0.9082176089286804,0.8517240881919861,0.759883463382721,0.6146044731140137,0.8843813538551331,0.3448275923728943,0,0,0,0.8034482598304749,0.6015883684158325,0.9353828430175781,0.8068786859512329,0.8034482598304749,0.6581287980079651,3,7b65afb9523f4e5d94c1b07704a2e196,0.6146044731140137
bretschneider-th-main,2,bin,-,-,-,wce,-,-,-,-,-,0.9,-,,21,0.8719578981399536,0.9790034294128418,0.7649123072624207,0,0,0,0.961449921131134,0.8125790357589722,0.9749447107315063,0.9710155725479126,0.961449921131134,0.8646596074104309,0.8155529499053955,0.9720149040222168,0.6590909361839294,0,0,0,0.9482758641242981,0.7767522931098938,0.9583232402801514,0.8716340661048889,0.9482758641242981,0.74409019947052,0.7237018346786499,0.9590316414833069,0.4883720874786377,0,0,0,0.9241379499435425,0.699219822883606,0.9353371858596802,0.7580010890960693,0.9241379499435425,0.647735059261322,4,f45c85819a7c47928d8609bfca2f88cd,0.7237018346786499
bretschneider-th-main,2,bin,-,-,-,wce,-,-,-,-,-,0.99,-,,42,0.7903211116790771,0.9574127197265625,0.623229444026947,0,0,0,0.9234752655029297,0.7269384860992432,0.9645379185676575,0.9549300670623779,0.9234752655029297,0.7993099689483643,0.7625643610954285,0.9594721794128418,0.5656565427780151,0,0,0,0.9258620738983154,0.7171192169189453,0.9487504959106445,0.8470708131790161,0.9258620738983154,0.7823574542999268,0.6885181069374084,0.9430739879608154,0.43396225571632385,0,0,0,0.8965517282485962,0.6529680490493774,0.9318217635154724,0.7684535384178162,0.8965517282485962,0.6539317965507507,4,249cbc8c7fc44f7bb25e040a3c466450,0.6885181069374084
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.1,2.0,,42,0.5170808434486389,0.9669347405433655,0.06722689419984818,0,0,0,0.9361335039138794,0.7190751433372498,0.9101671576499939,0.5167887806892395,0.9361335039138794,0.7936711311340332,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.6710874438285828,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5926493406295776,0,60e8481df0384370bd80f1b75be357a1,0.4835262596607208
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.75,5.0,,0,0.850458025932312,0.9755638837814331,0.7253521084785461,0,0,0,0.9551208019256592,0.7951319217681885,0.9693727493286133,0.9424519538879395,0.955120861530304,0.8487789630889893,0.7986111044883728,0.9722222089767456,0.625,0,0,0,0.9482758641242981,0.7795244455337524,0.952375054359436,0.8212632536888123,0.9482758641242981,0.719622790813446,0.6680105924606323,0.9576427340507507,0.37837839126586914,0,0,0,0.9206896424293518,0.6680105924606323,0.9206896424293518,0.6680105924606323,0.9206896424293518,0.6327730417251587,2,c4d6c282478e4cb496cc63e22e77dae9,0.6680105924606323
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.99,0.5,,21,0.8242236375808716,0.9673327207565308,0.6811145544052124,0,0,0,0.9407364726066589,0.7591062784194946,0.9686583280563354,0.9641494750976562,0.9407364726066589,0.7861262559890747,0.7203550934791565,0.9334638118743896,0.5072463750839233,0,0,0,0.882758617401123,0.6711796522140503,0.9544044137001038,0.9121994972229004,0.882758617401123,0.8080865740776062,0.6568740010261536,0.9165849089622498,0.39716312289237976,0,0,0,0.8534482717514038,0.6251616477966309,0.935680627822876,0.8083968162536621,0.8534483313560486,0.739499568939209,3,230f4a654e9349a1bbf9a9269babdbca,0.6568740010261536
bretschneider-th-main,2,bin,-,-,-,fl,-,-,-,-,-,-,2.0,,0,0.8454383611679077,0.9790123701095581,0.7118644118309021,0,0,0,0.9608745574951172,0.8276305198669434,0.9633818864822388,0.8657785058021545,0.960874617099762,0.8536638021469116,0.7637902498245239,0.9666048288345337,0.5609756112098694,0,0,0,0.9379310607910156,0.74247145652771,0.9443133473396301,0.7905529737472534,0.9379310011863708,0.7053766846656799,0.6591958403587341,0.9547553062438965,0.3636363744735718,0,0,0,0.915517270565033,0.6537036895751953,0.9186590909957886,0.6652481555938721,0.9155172109603882,0.6512081027030945,6,2419c8c2ba7d46c1862de6822ed43462,0.6591958403587341
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.99,0.5,,42,0.7525088787078857,0.9446064233779907,0.5604113340377808,0,0,0,0.9016110301017761,0.6953582763671875,0.9598922729492188,0.9390549063682556,0.9016110301017761,0.7842810750007629,0.775383710861206,0.9581748843193054,0.5925925970077515,0,0,0,0.9241379499435425,0.7204405069351196,0.9557621479034424,0.8965208530426025,0.9241379499435425,0.7428377270698547,0.7133996486663818,0.944656491279602,0.4821428656578064,0,0,0,0.8999999761581421,0.6700990200042725,0.9406335949897766,0.8206659555435181,0.8999999761581421,0.6652694940567017,3,6924f5f531c141abbc1bd10652b96c7e,0.7133996486663818
bretschneider-th-main,2,bin,-,-,-,wce,-,-,-,-,-,0.25,-,,0,0.4835066795349121,0.9670133590698242,0.0,0,0,0,0.9361335039138794,0.4680667519569397,0.8763459324836731,0.5,0.9361335039138794,0.7685540914535522,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.557318925857544,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5680251717567444,0,9ea72bd33c7545019f2efe1bacf5d1f3,0.4835262596607208
bretschneider-th-main,2,bin,-,-,-,augmentation_bert,-,-,1.5,0.3,5,-,-,,42,0.9709739685058594,0.9763681888580322,0.9655796885490417,0,0,0,0.9719763994216919,0.9686429500579834,0.9725199937820435,0.9737273454666138,0.9719763994216919,0.9897701740264893,0.732972264289856,0.9516587853431702,0.5142857432365417,0,0,0,0.9120689630508423,0.6887637972831726,0.9432511925697327,0.8271116018295288,0.9120689630508423,0.702743649482727,0.6563007235527039,0.9342230558395386,0.37837839126586914,0,0,0,0.8810344934463501,0.6260815858840942,0.9247068762779236,0.7349808216094971,0.8810344934463501,0.624343991279602,0,4ebb15c64e98480b8c9a5d80c2854116,0.6563007235527039
bretschneider-th-main,2,bin,-,-,-,sampling_modifiedRS_oversampling,1.0,-,-,-,-,-,-,,0,0.9812476634979248,0.980907678604126,0.9815877079963684,0,0,0,0.9812538623809814,0.9818875193595886,0.9818875789642334,0.9812538623809814,0.9812538623809814,0.9819506406784058,0.799357533454895,0.9671361446380615,0.6315789222717285,0,0,0,0.9396551847457886,0.751915693283081,0.9566488265991211,0.8796226978302002,0.9396551847457886,0.7862166166305542,0.7369773387908936,0.9578256607055664,0.5161290168762207,0,0,0,0.9224137663841248,0.7018811106681824,0.9403202533721924,0.7948583364486694,0.9224138259887695,0.6891833543777466,0,29d5eb5aa9ee433db0f731e81c450ed7,0.7369773387908936
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.9,5.0,,42,0.855609655380249,0.9758241772651672,0.7353951930999756,0,0,0,0.9556962251663208,0.7959384918212891,0.9716951847076416,0.9595480561256409,0.9556962251663208,0.8713571429252625,0.7993773818016052,0.9661017060279846,0.6326530575752258,0,0,0,0.9379310607910156,0.7483180165290833,0.9578031301498413,0.8912945985794067,0.9379310011863708,0.7597585916519165,0.7105903625488281,0.9530956745147705,0.4680851101875305,0,0,0,0.9137930870056152,0.6786420941352844,0.9339777231216431,0.7650689482688904,0.9137930870056152,0.6519582271575928,3,d7da2578c2a24c1da120b04415a05b65,0.7105903625488281
bretschneider-th-main,2,bin,-,-,-,sampling_weightedRS_combi,-,0.5,-,-,-,-,-,,21,0.9723764657974243,0.9719844460487366,0.9727685451507568,0,0,0,0.9723820686340332,0.9733894467353821,0.9736868739128113,0.9726883172988892,0.9723820686340332,0.9803993701934814,0.811837911605835,0.9730733633041382,0.650602400302887,0,0,0,0.949999988079071,0.7841149568557739,0.9561187028884888,0.8473694324493408,0.949999988079071,0.7121042013168335,0.7112991809844971,0.9591836929321289,0.46341463923454285,0,0,0,0.9241379499435425,0.6942886710166931,0.9316431879997253,0.732815682888031,0.9241378903388977,0.6393226385116577,3,8fad3f54ae2b493d9ab9e6e26c687374,0.7112991809844971
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.75,0.1,,21,0.8803574442863464,0.9809315204620361,0.7797833681106567,0,0,0,0.9649021625518799,0.8243470191955566,0.9758986830711365,0.9686622619628906,0.9649022221565247,0.8851568698883057,0.7992998361587524,0.9681648015975952,0.6304348111152649,0,0,0,0.9413793087005615,0.7560173273086548,0.9555772542953491,0.8679507970809937,0.9413793087005615,0.7562448978424072,0.7166585326194763,0.9550561904907227,0.47826087474823,0,0,0,0.9172413945198059,0.6857143044471741,0.9349753856658936,0.7669105529785156,0.9172413945198059,0.6642659902572632,5,ccf81c808dd74a0298a142e7f8fbec0e,0.7166585326194763
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.99,0.2,,21,0.8549472689628601,0.9747952222824097,0.7350993156433105,0,0,0,0.9539700746536255,0.7905759215354919,0.9732496738433838,0.9754148721694946,0.9539700746536255,0.8189902901649475,0.809533953666687,0.9648622870445251,0.6542056202888489,0,0,0,0.9362068772315979,0.7480392456054688,0.9644320607185364,0.9407446384429932,0.9362068772315979,0.7893765568733215,0.7225005626678467,0.9497630596160889,0.4952380955219269,0,0,0,0.9086207151412964,0.6804342865943909,0.9404845237731934,0.8126773238182068,0.9086206555366516,0.7098836302757263,5,55542c5d94b947a89802c0893c1941d4,0.7225005626678467
bretschneider-th-main,2,bin,-,-,-,wfl,-,-,-,-,-,0.95,5.0,,42,0.8796021938323975,0.980256974697113,0.7789473533630371,0,0,0,0.9637514352798462,0.8189655542373657,0.9768759608268738,0.9806392192840576,0.9637514352798462,0.8596648573875427,0.7878922820091248,0.9652582406997681,0.6105263233184814,0,0,0,0.9362068772315979,0.742337167263031,0.9537554383277893,0.8651883602142334,0.9362069368362427,0.7452458143234253,0.7102117538452148,0.9510357975959778,0.4693877696990967,0,0,0,0.9103448390960693,0.6750370860099792,0.9350059032440186,0.7758200168609619,0.9103447794914246,0.6554297208786011,8,916eb49746a84be9ae1f11c2f1bed509,0.7102117538452148
